attraction,address,rating,types,place_id,lat,lng,reviews,reviews_count
"Pierce Brothers Valley Oaks-Griffin Memorial Park, Mortuary & Crematorium","5600 Lindero Canyon Rd, Westlake Village, CA 91362, USA",3.9,"['cemetery', 'funeral_home', 'point_of_interest', 'establishment']",ChIJKSDOTmgk6IARifSiPQTFApU,34.1525342,-118.7999022,,3
Nabu Wines,"2649 Townsgate Rd #200, Westlake Village, CA 91361, USA",4.9,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJjVeopOUk6IAR53IaJfy9a0w,34.1570759,-118.8282925,,2
Pedego 101 Electric Bikes Rentals,"31332 Via Colinas #107, Westlake Village, CA 91362, USA",5.0,"['bicycle_store', 'store', 'point_of_interest', 'establishment']",ChIJg4AnqJOcwoAROJRWFXakzo4,34.1549275,-118.8094919,,1
Fourteen Cannons Brewery,"31125 Via Colinas #907, Westlake Village, CA 91362, USA",4.9,"['food', 'point_of_interest', 'establishment']",ChIJszgG0Vwk6IARqxvhrbccMYk,34.1551852,-118.80195,,1
The Reyes Adobe Historic Site,"Agoura Hills, CA 91301, USA",4.6,"['park', 'point_of_interest', 'establishment']",ChIJixp9TBEk6IAROdB1j39y52A,34.1515541,-118.7830167,,10
Lindero Country Club,"5719 Lake Lindero Dr, Agoura Hills, CA 91301, USA",4.2,"['bar', 'point_of_interest', 'establishment']",ChIJoSvAVRUk6IAR5nk1onp3x8k,34.15577,-118.789767,,1
"Starlight Cinemas, Whittier Village","7038 Greenleaf Ave, Whittier, CA 90602, USA",4.5,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJVSKOduvTwoARS9ZY0EuojtU,33.9778231,-118.0371411,,98
King Richard's Antique Center,"12301 Whittier Blvd, Whittier, CA 90602, USA",4.7,"['jewelry_store', 'furniture_store', 'finance', 'clothing_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJ_dz928DTwoARxpVZXRBylrA,33.9748793,-118.0457888,,35
Pio Pico State Historical Park,"6003 Pioneer Blvd, Whittier, CA 90606, USA",4.1,"['park', 'point_of_interest', 'establishment']",ChIJtXAI94PRwoARREiqZiCcHHM,33.993621,-118.0711069,,23
Rose Hills Memorial Park and Mortuary,"3888 Workman Mill Rd, Whittier, CA 90601, USA",4.2,"['funeral_home', 'park', 'point_of_interest', 'establishment']",ChIJ-7jRcEDRwoARbN7MQxiEFlQ,34.0155848,-118.0404731,,14
Whittier Museum,"6755 Newlin Ave, Whittier, CA 90601, USA",4.5,"['museum', 'point_of_interest', 'establishment']",ChIJJ04VG-rTwoARyMK2o-zzHnY,33.9793229,-118.0411403,,13
Skyrose Chapel,"3888 Workman Mill Rd, Whittier, CA 90601, USA",4.9,"['place_of_worship', 'point_of_interest', 'establishment']",ChIJrS0pnU3RwoARmb5P4oAgooU,34.0108659,-118.0216973,,6
Whittier Art Gallery,"8035 Painter Ave, Whittier, CA 90602, USA",4.6,"['art_gallery', 'point_of_interest', 'establishment']",ChIJP9SoY5DTwoARSw8WzgNZMY4,33.9671672,-118.0329817,,5
Ruth B. Shannon Center for the Performing Arts,"6760 Painter Ave, Whittier, CA 90601, USA",4.8,"['point_of_interest', 'establishment']",ChIJL9YwpO3TwoAR_jV-kX_3X3I,33.9795468,-118.0321384,,2
La Pescadora Restaurant Sports Bar & Lounge,"7039 Greenleaf Ave, Whittier, CA 90602, USA",3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJpRq-CuvTwoAR8oUvdUsc7Jw,33.9779708,-118.0375282,,2
Hellman Park,"5700 Greenleaf Ave, Whittier, CA 90601, USA",4.5,"['park', 'point_of_interest', 'establishment']",ChIJXaU4t-bTwoAR8xJyll60Sgw,33.9901952,-118.0372388,,1
Herbie's Rock Pile,"14153 Whittier Blvd Suite 108, Whittier, CA 90605, USA",4.8,"['jewelry_store', 'store', 'point_of_interest', 'establishment']",ChIJtTWJpZvTwoAR_-oRvrHekRU,33.956852,-118.0203617,,1
Oceanic Arts,"12414 Whittier Blvd, Whittier, CA 90602, USA",4.8,"['store', 'point_of_interest', 'establishment']",ChIJPwb-dr_TwoAR_ehOyODYjHs,33.9726576,-118.0457474,,1
Massage Envy Spa Whittier,"15632 Whitwood Lane, Whittier, CA 90603, United States",4.1,"['beauty_salon', 'spa', 'health', 'point_of_interest', 'establishment']",ChIJsWf1Y5XUwoARZxqzbszM0Xs,33.941893,-117.995303,,2
Fejjab Spa,"14028 Lambert Rd, Whittier, CA 90605, USA",5.0,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'establishment']",ChIJ8aQLO3rTwoAR5aw6EfKe0Ao,33.9512241,-118.0284727,,0
Chino Hills State Park,"4721 Sapphire Rd, Chino Hills, CA 91709, USA",4.5,"['park', 'point_of_interest', 'establishment']",ChIJc2ooMaDT3IARr3-4W9Wf5Do,33.9179635,-117.7245244,,1
Memory Garden Memorial Park and Mortuary,"455 W Central Ave, Brea, CA 92821, USA",4.5,"['funeral_home', 'cemetery', 'point_of_interest', 'establishment']",ChIJjUjMXw3V3IAR_4PnwN4fIbc,33.932418,-117.902949,,1
Seas the Day Scuba,"1039 E Imperial Hwy F1, Brea, CA 92821, USA",3.9,"['travel_agency', 'store', 'school', 'point_of_interest', 'establishment']",ChIJERp5l7LR3IARgZkEY4LCZ4k,33.9141999,-117.889991,,0
Yater Performance Riding,"4449 Carbon Canyon Rd, Brea, CA 92823, USA",5.0,"['point_of_interest', 'establishment']",ChIJCYR-QIDT3IARDlC5R8MJh6s,33.9225104,-117.8295074,,0
CrossFit Firestone,"250 N Orange Ave, Brea, CA 92821, USA",4.8,"['gym', 'health', 'point_of_interest', 'establishment']",ChIJcSOL4hPV3IARc7onvOjnXA8,33.922065,-117.895588,,0
Merced National Wildlife Refuge,"7430 W Sandy Mush Rd, Merced, CA 95341, USA",4.7,"['park', 'point_of_interest', 'establishment']",ChIJ0bGNXLNlkYAREHHZOrDQZZc,37.1858384,-120.6202396,,60
Playhouse Merced,"452 W Main St, Merced, CA 95340, USA",4.6,"['point_of_interest', 'establishment']",ChIJZ1oPE_5CkYARmbRAErEfAOA,37.30100040000001,-120.4831344,,32
Merced County Courthouse Museum,"W 21st & N Street, Merced, CA 95340, USA",4.7,"['museum', 'point_of_interest', 'establishment']",ChIJXUrbD1VCkYARSGzaO0owQ8c,37.3065201,-120.4840484,,41
Lake Yosemite,"California 95340, USA",4.8,"['natural_feature', 'establishment']",ChIJce6_6bVGkYARA8JTaQDF-eU,37.3767874,-120.4314421,,32
Merced Theatre,"301 W Main St, Merced, CA 95340, USA",4.4,"['point_of_interest', 'establishment']",ChIJ8ckNHwJDkYARyQV-Ca_sU6w,37.3005188,-120.480459,,26
Applegate Park Zoo,"1045 W 25th St, Merced, CA 95340, USA",4.0,"['zoo', 'point_of_interest', 'establishment']",ChIJLUHtbf9CkYARojRwpgLtleE,37.312462,-120.4830056,,32
Merced Fruit Barn,"4526 CA-140, Merced, CA 95340, USA",4.4,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",ChIJuQF9D89EkYARDPKUfsey6qU,37.296338,-120.404578,,32
Vista Ranch and Cellars,"7326 CA-140, Merced, CA 95340, USA",4.2,"['park', 'food', 'point_of_interest', 'establishment']",ChIJ00k4wbFakYARtK2Xw7tQEuY,37.2966481,-120.355104,,27
Merced Antique Mall,"320 W Main St, Merced, CA 95340, USA",4.7,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJD428GwJDkYARp07Alpb82FM,37.3004229,-120.4809016,,9
The Merced Multicultural Arts Center,"645 W Main St, Merced, CA 95340, USA",4.7,"['art_gallery', 'point_of_interest', 'establishment']",ChIJIYMXGv9CkYARc-1B5Bna2UE,37.3025882,-120.4857175,,6
Merced Swap Meet,"900 G St, Merced, CA 95341, USA",4.0,"['furniture_store', 'clothing_store', 'home_goods_store', 'store', 'lodging', 'food', 'point_of_interest', 'establishment']",ChIJv_wTKuBCkYARf_OaamCVJC0,37.289311,-120.479817,,3
Roll-er Land,"1445 W 18th St, Merced, CA 95340, USA",3.2,"['point_of_interest', 'establishment']",ChIJ7f0urltCkYAR3tsVCxi1RDs,37.3078953,-120.4965852,,2
R-Bar,"350 E Congress St #110, Tucson, AZ 85701, USA",4.4,"['bar', 'point_of_interest', 'establishment']",ChIJG-ClWuJw1oYRoWeKLpjJYZI,32.2217501,-110.9662344,,1
Castle Air Museum,"5050 Santa Fe Dr, Atwater, CA 95301, USA",4.6,"['museum', 'point_of_interest', 'establishment']",ChIJGbKQjRxrkYARfcBw589LCX0,37.3667796,-120.5779524,,159
Rancho Del Rey Golf Course,"5250 Green Sands Ave, Atwater, CA 95301, USA",4.3,"['point_of_interest', 'establishment']",ChIJL_4kyrFrkYARLqEo7YlV8bc,37.3398541,-120.581472,,4
The Skin Bar Spa,"510 W Tudor Rd #6, Anchorage, AK 99503, USA",4.7,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'establishment']",ChIJq6qqqiaWyFYRnuSlh2Dx_3Q,61.18008829999999,-149.8922926,,0
Holistic XChange,"561 W 18th St, Merced, CA 95340, USA",0.0,"['spa', 'gym', 'health', 'point_of_interest', 'establishment']",ChIJpYxXsf9CkYARn1eCVQ98kQ4,37.3030731,-120.4838509,,0
Blackbird airpark,"2503 E Ave P, Palmdale, CA 93550, USA",4.5,"['museum', 'point_of_interest', 'establishment']",ChIJq8NwmgtXwoARp714oycvjMU,34.6027242,-118.0858523,,95
Mulligan Family Fun Center,"24950 Madison Ave, Murrieta, CA 92562, USA",4.1,"['point_of_interest', 'establishment']",ChIJNwJYsUCC3IARSQT2tUMdUF8,33.5597233,-117.2016396,,23
DryTown Water Park,"3850 E Ave S, Palmdale, CA 93550, USA",4.3,"['amusement_park', 'point_of_interest', 'establishment']",ChIJmX28s4b4woARbp2EXEDNfFE,34.557301,-118.059873,,37
Cinemark Antelope Valley Mall,"3968, 3968, 1475 W Rancho Vista Blvd, Palmdale, CA 93551, United States",4.2,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJ97INUJxZwoAR2nyLPBaO8yM,34.6080954,-118.1559104,,22
Antique Asylum,"38712 6th St E, Palmdale, CA 93550, USA",4.6,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJqQTZbSxYwoARgc1xNodr_GI,34.5861401,-118.1189974,,12
Transplants Brewing Company,"40242 La Quinta Ln Unit 101, Palmdale, CA 93551, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJfet7cpJZwoARq3vrBvsxuqc,34.6144194,-118.1396529,,9
Barrell Springs Trail,"Palmdale, CA, USA",0.0,['route'],ChIJhQ8CQfz4woARNPUITneQzWo,34.5281307,-118.0576352,,8
Rancho Vista Golf Club,"3905 Club Rancho Dr, Palmdale, CA 93551, USA",3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZyoER_pbwoARtlKY2yL0UKw,34.619701,-118.199001,,10
Lamont Odett Vista Point,"CA-14, Palmdale, CA 93550, USA",0.0,"['premise', 'point_of_interest', 'establishment']",ChIJ52C5JPv3woARJvEzcNXRZZw,34.540658,-118.1227831,,4
Palmdale Amphitheater,"2723 Rancho Vista Blvd, Palmdale, CA 93551, USA",4.5,"['point_of_interest', 'establishment']",ChIJqb8FnltZwoARBn8oZ1KtbIQ,34.6032844,-118.1782278,,5
Rainbow Ridge Ranch,"1701 Crystal Rd, Palmdale, CA 93550, USA",4.8,"['travel_agency', 'food', 'point_of_interest', 'establishment']",ChIJeYRh14r5woAR5vL-TQzucOU,34.477238,-118.0881366,,5
Lucky Luke Brewing,"610 W Ave O #104, Palmdale, CA 93551, USA",4.6,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJX-SE541ZwoARXnSNUcSKCjg,34.615984,-118.140945,,1
Grable's Slot Cars and Raceway,"Clinton, AR 72031, USA",5.0,"['point_of_interest', 'establishment']",ChIJK3VDTpoK0ocR9VkMwDYple0,35.5702241,-92.4525968,,1
Samtrans - San Mateo County Transit District,"1250 San Carlos Ave, San Carlos, CA 94070, USA",2.7,"['airport', 'local_government_office', 'point_of_interest', 'establishment']",ChIJvUqR4wKij4ARwHvDpEr1dnA,37.5064299,-122.2619171,,3
Russian Ridge Winery,"919 Washington St, San Carlos, CA 94070, USA",4.9,"['food', 'point_of_interest', 'establishment']",ChIJ-ZIcAT-ij4AR9MvO1N4DuRk,37.498817,-122.244229,,3
Tomkat Lounge,"8761 Knott Ave, Buena Park, CA 90620, USA",4.1,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJL7dsw1Yp3YARpmAULXvsHmE,33.8353008,-118.0114594,,3
Buena Park Raceway,"6161 Lincoln Ave, Buena Park, CA 90620, USA",4.6,"['store', 'point_of_interest', 'establishment']",ChIJP3SLmaku3YARIZKc1H-8RvE,33.8322913,-118.0252235,,1
Blackhawk Museum,"3700 Blackhawk Plaza Cir, Danville, CA 94506, USA",4.5,"['museum', 'point_of_interest', 'establishment']",ChIJZXnooamMj4AR50a24b0fbFo,37.8013615,-121.9171768,,266
Iron Horse Trail,"California, USA",0.0,['route'],ChIJxZHxssf0j4ARMxGNwpN189o,37.8221873,-122.0030883,,83
Eugene O'Neill National Historic Site Tao House,"1000 Kuss Rd, Danville, CA 94526, USA",4.8,"['point_of_interest', 'establishment']",ChIJH5fVBHCLj4ARn1KN259WesA,37.8259226,-122.0272732,,48
Century Blackhawk Plaza,"4175 Blackhawk Plaza Cir, Danville, CA 94506, USA",4.5,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJ8UsYOTryj4ARoQIeQCTYE_Y,37.7992555,-121.9176992,,18
Blackhawk Plaza,"Blackhawk, CA 94506, USA",0.0,['route'],ChIJj2NHVTfyj4AR5R_C8h2Vxi8,37.800067,-121.9182035,,47
Crow Canyon Country Club,"711 Silver Lake Dr, Danville, CA 94526, USA",4.4,"['gym', 'health', 'point_of_interest', 'establishment']",ChIJiaY0-Ojyj4AROnSk19uQjDo,37.7858329,-121.962425,,22
Mcgah's Pub & Pianos,"148 E Prospect Ave, Danville, CA 94526, USA",4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJy-yBmqmMj4AR5MdaOzBjr2c,37.822159,-121.999387,,14
Museum of the San Ramon Valley,"205 Railroad Ave, Danville, CA 94526, USA",4.6,"['art_gallery', 'museum', 'store', 'point_of_interest', 'establishment']",ChIJD6YZDqmMj4ARNnnVENGYhuo,37.820722,-122.000419,,14
Jolie Salon & Spa Wellness Center,"750 Dekalb Pike, Blue Bell, PA 19422, USA",3.9,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'establishment']",ChIJE10rFdG8xokR59pbypWGIFY,40.1694948,-75.2868237,,4
Pedego Electric Bikes Danville,"294 Railroad Ave, Danville, CA 94526, USA",5.0,"['bicycle_store', 'store', 'point_of_interest', 'establishment']",ChIJecG7XqmMj4AR8g_ljFBhDUw,37.8202092,-121.9987935,,3
Auburn James Winery,"1001 Silverado Trail S, St Helena, CA 94574, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJNeYj5UlXhIAR-harQMjDWP0,38.5054565,-122.4401786,,4
St. Isidore Catholic Church,"222 Clark Ave, Yuba City, CA 95991, USA",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",ChIJGU2qCDNTm4ARSp5BFKHs9E0,39.1229466,-121.6254707,,2
Las Trampas Regional Wilderness,"Bollinger Canyon Rd, San Ramon, CA 94583, USA",4.6,"['park', 'zoo', 'natural_feature', 'point_of_interest', 'establishment']",ChIJ_4RrMYGLj4ARO60ZV_k5s_I,37.8158101,-122.0407758,,26
Regal Crow Canyon Stadium 6,"2525 San Ramon Valley Blvd, San Ramon, CA 94583, USA",4.0,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJ4T-XN7_yj4AR9ZMNXk_H0bg,37.7729449,-121.9752634,,24
The Golden Skate,"2701 Hooper Dr, San Ramon, CA 94583, USA",3.9,"['point_of_interest', 'establishment']",ChIJXbaimdDyj4ARlGm_9-m0iEs,37.7851976,-121.9825179,,5
Martini Sky,"416 Sycamore Valley Rd W, Danville, CA 94526, USA",0.0,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJ_XjizrOMj4ARIYTC4M0KR7w,37.800694,-121.981435,,3
SURF XTREME,"3443 Laguna Blvd, Elk Grove, CA 95758, USA",4.3,"['point_of_interest', 'establishment']",ChIJVQOnQLnImoARFlJK6I72ACw,38.42895439999999,-121.4642161,,29
Exit Strategy Games,"9833 Kent St, Elk Grove, CA 95624, USA",4.8,"['point_of_interest', 'establishment']",ChIJs89knlXHmoARRBHDqlZeFWA,38.39863039999999,-121.3571706,,12
Elk Grove Creek Trail,"Elk Grove, CA 95624, USA",0.0,['route'],ChIJd2NUyBTHmoAR0MckZqr57uw,38.4104185,-121.3816254,,9
Happy Garden Bar,"13440 State Hwy 20, Clearlake Oaks, CA 95423, USA",4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJw6PxqLGNg4ARMZqXlpxNHYg,39.025488,-122.6590161,,8
Healthy Sole Reflexology,"9332 Elk Grove Blvd #120, Elk Grove, CA 95624, USA",1.0,"['health', 'point_of_interest', 'establishment']",ChIJJy4cC0q_moARjE_eMO80G88,38.4088047,-121.3513173,,4
Laguna Gateway,"Elk Grove, CA 95758, USA",3.9,"['store', 'point_of_interest', 'establishment']",ChIJ23wwj__GmoARp7wmEQ0dtws,38.4251906,-121.3998549,,4
Coach's Classic Bar & Grill,"3443 Laguna Blvd, Elk Grove, CA 95758, USA",3.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJh8QIP7nImoARyFAksTBbnl0,38.428683,-121.464312,,2
Bob's Club,"9039 Elk Grove Blvd, Elk Grove, CA 95624, USA",4.3,"['bar', 'point_of_interest', 'establishment']",ChIJxxYKVE_HmoARpiVTkUUWrK4,38.4092089,-121.3651729,,3
Laguna Creek Trail,"Elk Grove, CA 95624, USA",0.0,['route'],ChIJq2hGfjfHmoARn2sg92HVK30,38.4168034,-121.3654523,,2
American Renaissance Institute of Arts,"9766 Waterman Rd, Elk Grove, CA 95624, USA",0.0,"['university', 'electronics_store', 'home_goods_store', 'store', 'school', 'point_of_interest', 'establishment']",ChIJBRT5TavAmoAR1Y-iiSBlBgk,38.4028387,-121.3538349,,1
Emerald Lakes Golf Course,"Alabaster Dr & Nerang-Broadbeach Road, Carrara QLD 4211, Australia",4.3,"['cafe', 'bar', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJRYvYwN8akWsRPdEOa9c1sR4,-28.009709,153.366171,,1
Old Sugar Mill,"35265 Willow Ave, Clarksburg, CA 95612, USA",4.6,"['point_of_interest', 'establishment']",ChIJPcq0uVTJmoARqS-pQz9Eags,38.4233152,-121.5330473,,106
Ski Sunset Ranch,"10675 Valensin Rd, Galt, CA 95632, USA",4.8,"['store', 'point_of_interest', 'establishment']",ChIJd1M5b8G9moARKKcXfqlYmnk,38.3265271,-121.2886283,,2
Bogle Winery,"37783 Co Rd 144, Clarksburg, CA 95612, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJn8Ulh9fLmoAR5BvwD2L2HRE,38.38895780000001,-121.5414851,,82
Miner's Leap Winery,"54250 S River Rd, Clarksburg, CA 95612, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJtZddc8XOmoARAbjni8izbkk,38.440429,-121.505101,,7
Brave Horse Winery,"10437 Alta Mesa Rd, Wilton, CA 95693, USA",0.0,"['food', 'point_of_interest', 'establishment']",ChIJT92x1MuVmoAR3DU2jOP_yLQ,38.3780815,-121.2222609,,1
Kings Beach State Recreation Area,"Bear St, Kings Beach, CA 96143, USA",4.5,"['park', 'point_of_interest', 'establishment']",ChIJ0VmWmit7mYARMmr4kpwzrjs,39.2366319,-120.0253758,,136
Tahoe Adventure Company,"7010 N Lake Blvd, Tahoe Vista, CA 96148, USA",4.6,"['point_of_interest', 'establishment']",ChIJX18lP8pkmYARUAWMlFu8qbI,39.23926,-120.048454,,121
Sand Harbor,"2005 NV-28, Incline Village, NV 89452, USA",4.7,"['park', 'point_of_interest', 'establishment']",ChIJUf-fYiqcmYARR_qq5LMc4tE,39.1984978,-119.9322541,,569
Kings Beach Miniature Golf,"8693 N Lake Blvd, Kings Beach, CA 96143, USA",4.5,"['point_of_interest', 'establishment']",ChIJo3zWGdZ6mYARspKFu_qxlic,39.2355236,-120.0198449,,46
D.L. Bliss State Park,"9881 CA-89, South Lake Tahoe, CA 96150, USA",4.4,"['park', 'point_of_interest', 'establishment']",ChIJ_SFE1PyPmYARuLu4rd74Rrg,38.9777719,-120.1018852,,122
Old Brockway Golf Course,"400 Brassie Ave, Tahoe Vista, CA 96148, USA",4.6,"['point_of_interest', 'establishment']",ChIJzxKKX81kmYARZVnmDjUVsuc,39.23913719999999,-120.032237,,29
Tahoe Paddle and Oar,"8299 N Lake Blvd, Kings Beach, CA 96143, USA",4.9,"['store', 'point_of_interest', 'establishment']",ChIJG6LalSx7mYARRoeW-38NlmA,39.237817,-120.027204,,23
North Shore Parasail,"8290 N Lake Blvd, Kings Beach, CA 96143, USA",4.1,"['travel_agency', 'point_of_interest', 'establishment']",ChIJmyuXjix7mYARCT8BNIAOv1k,39.2373317,-120.0271225,,17
Adrift Tahoe,"8338 N Lake Blvd, Kings Beach, CA 96143, USA",4.8,"['travel_agency', 'store', 'point_of_interest', 'establishment']",ChIJFZUMgCx7mYARHHrlmZXu1t0,39.2371324,-120.0258738,,15
Stateline Fire Lookout,"Kings Beach, CA 96143, USA",4.9,"['point_of_interest', 'establishment']",ChIJr-J4M9t6mYARMV-NTpv5kj4,39.2316086,-120.0089066,,40
Tahoe Vista Treetop,"6600 Donner Rd, Tahoe Vista, CA 96148, USA",4.8,"['park', 'point_of_interest', 'establishment']",ChIJVVkfSb1kmYARSoNk4fRvQxw,39.2494617,-120.0540568,,22
North Tahoe Watersports,"8400 N Lake Blvd, Kings Beach, CA 96143, USA",4.0,"['point_of_interest', 'establishment']",ChIJSTGEgyx7mYARpkagCc9TK8A,39.23628009999999,-120.0245993,,16
North Tahoe Marina,"7360 N Lake Blvd, Tahoe Vista, CA 96148, USA",4.2,"['store', 'point_of_interest', 'establishment']",ChIJC4WqdspkmYARjmkilsXLjts,39.237888,-120.0430599,,14
"Grand Tahoe Charters, Wild Goose II-Boat Tours","7360 N Lake Blvd, Tahoe Vista, CA 96148, USA",0.0,"['travel_agency', 'point_of_interest', 'establishment']",ChIJK_VySspkmYARqifFho-Rgb0,39.2378721,-120.0432563,,15
Lake Tahoe,United States,4.6,"['natural_feature', 'establishment']",ChIJUREfuaF4mYARILWv7q8fP4w,39.0968493,-120.0323507,,581
Crystal Bay Club Casino,"14 NV-28, Crystal Bay, NV 89402, USA",3.9,"['casino', 'point_of_interest', 'establishment']",ChIJY5VYasJ6mYARUEV8U5K2AAA,39.22767100000001,-120.004588,,42
Jason's Beachside Grille,"8338 N Lake Blvd, Kings Beach, CA 96143, USA",4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFZUMgCx7mYARoEw2OypHcXU,39.2370899,-120.0260529,,8
Full Throttle Tahoe,"8001 N Lake Blvd, Kings Beach, CA 96143, USA",4.6,"['point_of_interest', 'establishment']",ChIJP0bKrdJkmYARfFNNkdWSgZ4,39.2382733,-120.03112,,3
Hot Diggity Dog and Cat,"8675 N Lake Blvd, Kings Beach, CA 96143, USA",5.0,"['pet_store', 'store', 'point_of_interest', 'establishment']",ChIJxWet4il7mYAR0Y7LhqOxTDg,39.2356284,-120.0204883,,2
Blue Wolf Studios,"8493 N Lake Blvd, Kings Beach, CA 96143, USA",4.0,"['art_gallery', 'point_of_interest', 'establishment']",ChIJr1ZVyit7mYARjjaocAYzidw,39.236527,-120.023368,,1
Stay Gold Fitness & Athletics,"8470 Brook Ave, Kings Beach, CA 96143, USA",0.0,"['gym', 'health', 'point_of_interest', 'establishment']",ChIJt8Qy4Sx7mYARdeeDQDAHvSA,39.2368961,-120.0245048,,1
North Lake Tahoe Water Shuttle,United States,4.6,"['natural_feature', 'establishment']",ChIJUREfuaF4mYARILWv7q8fP4w,39.0968493,-120.0323507,,3
SUP To You Tahoe,"871 Emerald Bay Rd, South Lake Tahoe, CA 96150, USA",4.8,"['store', 'point_of_interest', 'establishment']",ChIJxVubU7qPmYARw4wCdUiXjLg,38.916895,-120.008766,,1
Jim Kelley's Tahoe Nugget,"20 NV-28, Crystal Bay, NV 89402, USA",4.0,"['casino', 'point_of_interest', 'establishment']",ChIJTVGKO8J6mYARN_dWwWgtv_Y,39.22799850000001,-120.0040194,,15
